Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
134.221.96.7-126.88.0.20-0-0-0,134.221.96.7,0,126.88.0.20,0,0,26/03/2025 12:37:37 AM,89756928,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033423603802483076,4.4878464E7,115002.43267861771,4.4959783E7,4.4797145E7,4.4959783E7,4.4959783E7,0.0,4.4959783E7,4.4959783E7,0,0,0,0,0,0,0,0,0,0,0,0.02228240253498872,0.01114120126749436,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,4.4878464E7,115002.43267861771,4.4959783E7,4.4797145E7,No Label
134.221.96.5-159.180.0.20-0-0-0,134.221.96.5,0,159.180.0.20,0,0,26/03/2025 12:37:56 AM,34216,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.13046527940145,8554.0,10360.137129079581,23219.0,3.0,10997.0,3665.6666666666665,4198.076384885503,8247.0,3.0,0,0,0,0,0,0,0,0,0,0,0,116.90437222352115,29.226093055880288,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
130.144.0.20-134.221.96.15-0-0-0,134.221.96.15,0,130.144.0.20,0,0,26/03/2025 12:37:51 AM,8076932,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.352378353562962,448718.44444444444,1078192.6836577426,4479035.0,218.0,8068570.0,474621.76470588235,1105587.2415940617,4479035.0,218.0,0,0,0,0,0,0,0,0,0,0,0,2.2285689665333326,0.12380938702962958,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,18,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.15-187.245.0.20-0-0-0,134.221.96.15,0,187.245.0.20,0,0,26/03/2025 12:37:59 AM,41133,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.24552062820605,13711.0,23324.201229624134,40642.0,2.0,40644.0,20322.0,28736.81958742129,40642.0,2.0,0,0,0,0,0,0,0,0,0,0,0,72.93414047115455,24.311380157051513,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.7-120.207.0.51-0-0-0,134.221.96.7,0,120.207.0.51,0,0,26/03/2025 12:37:58 AM,60227329,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03320751614271322,6.0227329E7,0.0,6.0227329E7,6.0227329E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01660375807135661,0.01660375807135661,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6.0227329E7,0.0,6.0227329E7,6.0227329E7,No Label
134.221.96.4-50.89.0.20-0-0-0,134.221.96.4,0,50.89.0.20,0,0,26/03/2025 12:37:58 AM,60225196,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03320869225564663,6.0225196E7,0.0,6.0225196E7,6.0225196E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016604346127823313,0.016604346127823313,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6.0225196E7,0.0,6.0225196E7,6.0225196E7,No Label
134.221.96.4-50.89.0.45-0-0-0,134.221.96.4,0,50.89.0.45,0,0,26/03/2025 12:37:59 AM,60697894,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04942510855483718,3.0348947E7,4.2849344407583274E7,6.0648009E7,49885.0,49885.0,49885.0,0.0,49885.0,49885.0,0,0,0,0,0,0,0,0,0,0,0,0.03295007236989145,0.016475036184945724,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,6.0648009E7,0.0,6.0648009E7,6.0648009E7,No Label
134.221.96.7-120.207.0.20-0-0-0,134.221.96.7,0,120.207.0.20,0,0,26/03/2025 12:37:59 AM,60646371,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03297806557955463,6.0646371E7,0.0,6.0646371E7,6.0646371E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016489032789777314,0.016489032789777314,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6.0646371E7,0.0,6.0646371E7,6.0646371E7,No Label
192.168.0.104-204.79.197.222-58516-443-6,192.168.0.104,58516,204.79.197.222,443,6,26/03/2025 12:37:56 AM,62223,11,16,1430.0,7129.0,776.0,0.0,130.0,253.85153141157136,1440.0,0.0,445.56249999999994,618.0090580512016,137553.6377223856,433.9231473892291,2393.1923076923076,5400.364802634954,20912.0,1.0,55849.0,5584.899999999999,8701.290357054968,24100.0,170.0,62223.0,4148.2,7585.3960175364045,22720.0,1.0,0,0,0,0,220,344,176.78350449190813,257.1396428973209,0.0,1440.0,305.67857142857156,513.5009144621255,263683.18915343913,0,1,0,0,0,0,0,0,1.0,317.0,130.0,445.5625,0,0,0,0,0,0,11,1430,16,7129,-1,16380,5,0,0,0,0,0,0,0,0,0,No Label
192.168.0.104-13.107.18.254-58514-443-6,192.168.0.104,58514,13.107.18.254,443,6,26/03/2025 12:37:56 AM,162789,13,20,1032.0,9117.0,467.0,0.0,79.3846153846154,142.87263469114632,1440.0,0.0,455.84999999999997,610.7002257977916,62344.50730700478,202.71639975674034,5087.15625,19552.86566590667,110776.0,1.0,159213.0,13267.75,31226.023157048767,111036.0,394.0,162629.0,8559.421052631578,27056.78126400886,118540.0,1.0,0,0,0,0,272,424,79.8579756617462,122.85842409499413,0.0,1440.0,298.5,508.6978176648389,258773.4696969697,0,1,0,0,0,0,0,0,1.0,307.54545454545456,79.38461538461539,455.85,0,0,0,0,0,0,13,1032,20,9117,-1,16381,6,0,0,0,0,0,0,0,0,0,No Label
192.168.0.104-15.197.213.252-55045-443-6,192.168.0.104,55045,15.197.213.252,443,6,26/03/2025 12:37:55 AM,89259295,3,6,85.0,41.0,42.0,1.0,28.333333333333336,23.671361036774655,40.0,0.0,6.833333333333333,16.253204812179863,1.4116176920286005,0.10082983514490004,1.1157411875E7,2.0550184901975684E7,4.5009271E7,2.0,4.5054114E7,2.2527057E7,3.185779092967998E7,4.5053917E7,197.0,8.9259295E7,1.7851859E7,2.430365666652507E7,4.5054165E7,2.0,0,0,0,0,60,144,0.03360994504830001,0.06721989009660002,0.0,42.0,12.7,19.77119116290164,390.9,0,0,0,0,1,0,0,0,2.0,14.11111111111111,28.333333333333332,6.833333333333333,0,0,0,0,0,0,3,85,6,41,-1,209,3,0,158522.5,152351.10575410997,266251.0,50794.0,4.4448678E7,792798.2235714205,4.5009271E7,4.3888085E7,No Label
134.221.96.0-0.0.0.138-0-0-0,134.221.96.0,0,0.0.0.138,0,0,26/03/2025 12:38:04 AM,64687283,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0618359562265121,2.1562427666666664E7,3.7318739238765776E7,6.4654392E7,452.0,6.4686831E7,3.23434155E7,4.569462117981836E7,6.4654392E7,32439.0,0,0,0,0,0,0,0,0,0,0,0,0.04637696716988408,0.015458989056628025,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,452.0,0.0,452.0,452.0,6.4654392E7,0.0,6.4654392E7,6.4654392E7,No Label
134.221.96.0-0.0.0.61-0-0-0,134.221.96.0,0,0.0.0.61,0,0,26/03/2025 12:38:04 AM,64654023,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03093388326353644,6.4654023E7,0.0,6.4654023E7,6.4654023E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01546694163176822,0.01546694163176822,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,6.4654023E7,0.0,6.4654023E7,6.4654023E7,No Label
192.168.0.104-35.241.24.90-58542-443-6,192.168.0.104,58542,35.241.24.90,443,6,26/03/2025 12:40:13 AM,579059,6,6,2101.0,798.0,1412.0,0.0,350.16666666666663,574.9373589067479,586.0,0.0,133.0,237.57356755329494,5006.398311743708,20.723276902699034,52641.72727272727,66840.06202584032,201307.0,17.0,522362.0,104472.4,104081.36316747585,242693.0,17.0,406506.0,81301.2,77035.12851744975,202437.0,156.0,0,0,0,0,120,144,10.361638451349517,10.361638451349517,0.0,1412.0,223.0,421.33992610875765,177527.33333333334,0,1,0,0,0,0,0,0,1.0,241.58333333333334,350.1666666666667,133.0,0,0,0,0,0,0,6,2101,6,798,-1,1046,3,0,0,0,0,0,0,0,0,0,No Label
192.168.0.104-35.244.233.98-58541-443-6,192.168.0.104,58541,35.244.233.98,443,6,26/03/2025 12:40:13 AM,1101558,6,6,2128.0,798.0,1412.0,0.0,354.6666666666667,577.6180975927491,586.0,0.0,133.0,237.57356755329494,2656.237801368607,10.893661523042818,100141.63636363635,211545.09611299087,708890.0,1.0,910486.0,182097.2,299218.51575596054,708890.0,22.0,339743.0,67948.6,86265.5977739678,190857.0,1.0,0,0,0,0,120,144,5.446830761521409,5.446830761521409,0.0,1412.0,225.0769230769231,423.54741205254726,179392.41025641025,0,1,0,0,0,0,0,0,1.0,243.83333333333334,354.6666666666667,133.0,0,0,0,0,0,0,6,2128,6,798,-1,1050,3,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.48-0-0-0,134.221.96.0,0,0.0.0.48,0,0,26/03/2025 12:37:29 AM,90003742,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555324577504789,2.25009355E7,2.8722306022649046E7,5.999761E7,1.0,9.000374E7,3.0001246666666668E7,2.999880479797661E7,5.999761E7,1.0,0,0,0,0,0,0,0,0,0,0,0,0.044442596620038306,0.011110649155009577,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,1.5,0.7071067811865476,2.0,1.0,4.50018695E7,2.1207179592927497E7,5.999761E7,3.0006129E7,No Label
134.221.96.0-0.0.4.214-0-0-0,134.221.96.0,0,0.0.4.214,0,0,26/03/2025 12:37:29 AM,90037515,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12217129715319221,9003751.5,2.0232311118541937E7,5.9963696E7,110.0,9.0036657E7,1.0004073E7,2.119569484433891E7,5.9963696E7,110.0,0,0,0,0,0,0,0,0,0,0,0,0.1110648155938111,0.011106481559381109,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,1,0,-1,-1,0,0,35267.5,2445.882356124268,36997.0,33538.0,4.49747325E7,2.1197595467615295E7,5.9963696E7,2.9985769E7,No Label
134.221.96.0-0.0.0.30-0-0-0,134.221.96.0,0,0.0.0.30,0,0,26/03/2025 12:37:29 AM,59989419,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333392127034936,5.9989419E7,0.0,5.9989419E7,5.9989419E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166696063517468,0.0166696063517468,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.9989419E7,0.0,5.9989419E7,5.9989419E7,No Label
134.221.96.0-0.0.0.128-0-0-0,134.221.96.0,0,0.0.0.128,0,0,26/03/2025 12:37:29 AM,90024401,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04443239783400503,3.0008133666666664E7,2.660505962069047E7,5.9987756E7,9209202.0,3.0036645E7,1.50183225E7,8215336.996559575,2.0827443E7,9209202.0,0,0,0,0,0,0,0,0,0,0,0,0.03332429837550377,0.011108099458501258,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,3.0008133666666664E7,2.660505962069047E7,5.9987756E7,9209202.0,No Label
134.221.96.0-0.0.4.210-0-0-0,134.221.96.0,0,0.0.4.210,0,0,26/03/2025 12:37:29 AM,59990770,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333846190005563,5.999077E7,0.0,5.999077E7,5.999077E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016669230950027814,0.016669230950027814,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.999077E7,0.0,5.999077E7,5.999077E7,No Label
134.221.96.0-0.0.2.217-0-0-0,134.221.96.0,0,0.0.2.217,0,0,26/03/2025 12:37:29 AM,59990761,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333846690159507,5.9990761E7,0.0,5.9990761E7,5.9990761E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016669233450797533,0.016669233450797533,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.9990761E7,0.0,5.9990761E7,5.9990761E7,No Label
134.221.96.0-0.0.0.44-0-0-0,134.221.96.0,0,0.0.0.44,0,0,26/03/2025 12:38:00 AM,105132463,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047559049387057545,2.628311575E7,1.768320963028225E7,5.0947855E7,8956446.0,8.3658827E7,2.7886275666666664E7,2.1298430081400845E7,5.0947855E7,8956446.0,0,0,0,0,0,0,0,0,0,0,0,0.03804723950964604,0.00951180987741151,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0,0,0,0,2.628311575E7,1.768320963028225E7,5.0947855E7,8956446.0,No Label
134.221.96.0-0.0.0.40-0-0-0,134.221.96.0,0,0.0.0.40,0,0,26/03/2025 12:38:22 AM,83763555,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04775346509588806,2.7921185E7,2.0784379067102198E7,5.0418839E7,9434811.0,5.985365E7,2.9926825E7,2.8980084119139336E7,5.0418839E7,9434811.0,0,0,0,0,0,0,0,0,0,0,0,0.035815098821916046,0.011938366273972016,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,2.7921185E7,2.0784379067102198E7,5.0418839E7,9434811.0,No Label
134.221.96.0-0.0.0.34-0-0-0,134.221.96.0,0,0.0.0.34,0,0,26/03/2025 12:38:22 AM,104445187,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05744640009117893,2.08890374E7,1.3651540827710835E7,4.439462E7,9818238.0,8.9715816E7,2.2428954E7,1.5253758063545214E7,4.439462E7,9818238.0,0,0,0,0,0,0,0,0,0,0,0,0.047872000075982434,0.009574400015196487,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,2.08890374E7,1.3651540827710835E7,4.439462E7,9818238.0,No Label
