Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.37.26-224.0.0.251-5353-5353-17,192.168.37.26,5353,224.0.0.251,5353,17,28/03/2025 02:38:12 PM,754354,5,1,635.0,168.0,281.0,43.0,127.0,116.71332400373147,168.0,168.0,168.0,0.0,1064.4869650058197,7.953825392322438,150870.8,136958.523067022,251200.0,726.0,753399.0,188349.75,125082.79164983753,251200.0,726.0,0,0,0,0,0,0,0,0,0,40,8,6.628187826935365,1.325637565387073,43.0,281.0,138.71428571428572,97.37336098015426,9481.571428571428,0,0,0,0,0,0,0,0,0.0,161.83333333333334,127.0,168.0,0,0,0,0,0,0,5,635,1,168,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
192.168.37.26-13.107.139.11-53191-443-6,192.168.37.26,53191,13.107.139.11,443,6,28/03/2025 02:39:33 PM,68670307,66,61,67819.0,9857.0,1300.0,0.0,1027.5606060606062,511.2108139216113,1300.0,0.0,161.59016393442622,406.50749796484604,1131.1439163946072,1.8494165170981398,545002.4365079365,5475684.2153123105,6.1428901E7,0.0,6.867029E7,1056466.0,7616782.150628052,6.1428901E7,3.0,7241294.0,120688.23333333334,446991.5833987263,2502052.0,0.0,0,0,0,0,1356,1376,0.9611140954998207,0.8883024215983192,0.0,1300.0,616.9999999999999,634.5964555663094,402712.6614173228,0,0,0,0,1,0,0,0,0.0,621.8582677165355,1027.560606060606,161.59016393442624,0,0,0,0,0,0,66,67819,61,9857,-1,16385,58,0,0,0,0,0,0,0,0,0,No Label
192.168.37.26-13.107.139.11-53191-443-6,13.107.139.11,443,192.168.37.26,53191,6,28/03/2025 02:40:42 PM,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16385,0,0,0,0,0,0,0,0,0,0,No Label
192.168.37.26-52.104.130.25-53192-443-6,192.168.37.26,53192,52.104.130.25,443,6,28/03/2025 02:39:34 PM,68912877,16,16,6841.0,15574.0,1300.0,0.0,427.56250000000006,609.0328911479248,1300.0,0.0,973.375,503.6155775986283,325.2657699953523,0.46435443407768334,2222996.0322580645,1.1124302633301776E7,6.2048537E7,1.0,6.8912861E7,4594190.733333333,1.5922114196006475E7,6.2048537E7,6.0,6864290.0,457619.33333333326,1053539.349107275,3156560.0,1.0,0,0,0,0,344,320,0.23217721703884167,0.23217721703884167,0.0,1300.0,718.6363636363636,614.9207681777903,378127.55113636365,0,0,0,0,1,0,0,0,1.0,741.09375,427.5625,973.375,0,0,0,0,0,0,16,6841,16,15574,-1,16385,8,0,0,0,0,0,0,0,0,0,No Label
192.168.37.26-20.189.173.27-53193-443-6,192.168.37.26,53193,20.189.173.27,443,6,28/03/2025 02:39:37 PM,68668489,12,7,10366.0,2018.0,1300.0,0.0,863.8333333333333,569.175932752117,1127.0,0.0,288.2857142857143,425.30566039250493,180.3447284241248,0.27669168605122507,3814916.055555556,1.50857096344615E7,6.4217525E7,3.0,6.8668334E7,6242575.818181818,1.9244606670599163E7,6.4217525E7,3.0,4450838.0,741806.3333333333,962177.3434947773,2256733.0,1330.0,0,1,0,0,240,140,0.17475264382182634,0.1019390422293987,0.0,1300.0,675.55,577.1031536909151,333048.05,0,0,0,1,1,0,0,0,0.0,711.1052631578947,863.8333333333334,288.2857142857143,0,0,0,0,0,0,12,10366,7,2018,-1,16387,9,0,0,0,0,0,0,0,0,0,No Label
134.221.104.0-0.0.0.48-0-0-0,134.221.104.0,0,0.0.0.48,0,0,28/03/2025 02:37:22 PM,25298688,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4348051566942918,2529868.8000000003,6641114.422815861,2.1338572E7,0.0,2.5297805E7,2810867.222222222,6980626.734006156,2.1338572E7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.39527741517662895,0.0395277415176629,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,1,0,-1,-1,0,0,3960116.0,0.0,3960116.0,3960116.0,2.1338572E7,0.0,2.1338572E7,2.1338572E7,No Label
134.221.104.0-0.0.4.214-0-0-0,134.221.104.0,0,0.0.4.214,0,0,28/03/2025 02:37:22 PM,25381351,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9455761436812407,1103537.0000000002,4234772.952788539,2.0404663E7,1.0,2.5379821E7,1153628.2272727273,4327448.510576927,2.0404663E7,1.0,0,0,0,0,0,0,0,0,0,0,0,0.9061771376945223,0.03939900598671836,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23,0,1,0,-1,-1,0,0,4892159.0,0.0,4892159.0,4892159.0,2.0404663E7,0.0,2.0404663E7,2.0404663E7,No Label
134.221.104.0-0.0.0.32-0-0-0,134.221.104.0,0,0.0.0.32,0,0,28/03/2025 02:37:22 PM,24991322,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2400833377281922,4998264.4,6998173.135235352,1.7273691E7,459733.0,2.4531589E7,6132897.25,7531044.080713216,1.7273691E7,1260689.0,0,0,0,0,0,0,0,0,0,0,0,0.20006944810682684,0.040013889621365366,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,7717631.0,0.0,7717631.0,7717631.0,1.7273691E7,0.0,1.7273691E7,1.7273691E7,No Label
134.221.96.0-0.0.0.48-0-0-0,134.221.96.0,0,0.0.0.48,0,0,28/03/2025 02:37:17 PM,104214453,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0863603822782623,1.3026806625E7,2.5477313563850705E7,7.3818041E7,1.0,1.04213569E8,1.4887652714285715E7,2.6925021348202124E7,7.3818041E7,1.0,0,0,0,0,0,0,0,0,0,0,0,0.07676478424734427,0.009595598030918034,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,1,0,-1,-1,0,0,565792.5,798901.2621998416,1130701.0,884.0,3.436095566666667E7,3.4336074428034104E7,7.3818041E7,1.1267919E7,No Label
134.221.96.0-0.0.4.214-0-0-0,134.221.96.0,0,0.0.4.214,0,0,28/03/2025 02:37:17 PM,30482056,133,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.396028929282198,229188.3909774436,1490932.536416198,1.5610682E7,1.0,3.0482055E7,230924.65909090918,1496477.320380485,1.5610682E7,1.0,0,0,0,0,0,0,0,0,0,0,0,4.363222743242779,0.032806186039419385,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,133,0,1,0,-1,-1,0,0,3675223.0,2857736.7008263725,5695948.0,1654498.0,1.07056285E7,6936793.183865618,1.5610682E7,5800575.0,No Label
134.221.96.0-0.0.0.37-0-0-0,134.221.96.0,0,0.0.0.37,0,0,28/03/2025 02:37:22 PM,6311802,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6337334409412716,2103934.0,3478223.019992105,6118843.0,4748.0,6307054.0,3153527.0,4193590.103921937,6118843.0,188211.0,0,0,0,0,0,0,0,0,0,0,0,0.4753000807059537,0.1584333602353179,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,192959.0,0.0,192959.0,192959.0,6118843.0,0.0,6118843.0,6118843.0,No Label
134.221.96.0-0.0.0.129-0-0-0,134.221.96.0,0,0.0.0.129,0,0,28/03/2025 02:37:17 PM,30418399,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09862451998213317,1.52091995E7,2.0032604518698525E7,2.937439E7,1044009.0,1044009.0,1044009.0,0.0,1044009.0,1044009.0,0,0,0,0,0,0,0,0,0,0,0,0.06574967998808878,0.03287483999404439,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,2.937439E7,0.0,2.937439E7,2.937439E7,No Label
134.221.96.0-0.0.0.29-0-0-0,134.221.96.0,0,0.0.0.29,0,0,28/03/2025 02:37:17 PM,4278443,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4674597745020794,4278443.0,0.0,4278443.0,4278443.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2337298872510397,0.2337298872510397,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.104.0-0.0.0.33-0-0-0,134.221.104.0,0,0.0.0.33,0,0,28/03/2025 02:37:22 PM,1624935,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.307864622277199,270822.5,272810.56114655826,770198.0,1925.0,1260967.0,252193.4,300714.4452637751,770198.0,1925.0,0,0,0,0,0,0,0,0,0,0,0,3.692455390523313,0.6154092317538855,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.104.0-0.0.0.31-0-0-0,134.221.104.0,0,0.0.0.31,0,0,28/03/2025 02:37:28 PM,419162,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7714248906150845,419162.0,0.0,419162.0,419162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3857124453075422,2.3857124453075422,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.66-0-0-0,134.221.96.0,0,0.0.0.66,0,0,28/03/2025 02:37:22 PM,7182,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.473962684489,7182.0,0.0,7182.0,7182.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.2369813422445,139.2369813422445,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.104.0-0.0.0.30-0-0-0,134.221.104.0,0,0.0.0.30,0,0,28/03/2025 02:37:22 PM,1235083,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6193243692933998,1235083.0,0.0,1235083.0,1235083.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8096621846466999,0.8096621846466999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.102.0-0.0.4.210-0-0-0,134.221.102.0,0,0.0.4.210,0,0,28/03/2025 02:37:22 PM,315,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6349.206349206349,315.0,0.0,315.0,315.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3174.6031746031745,3174.6031746031745,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.35-0-0-0,134.221.96.0,0,0.0.0.35,0,0,28/03/2025 02:37:17 PM,29988318,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3001168655074286,3748539.75,5723666.306963989,1.6381587E7,1.0,2.9964396E7,4280628.0,5964728.119400359,1.6381587E7,1.0,0,0,0,0,0,0,0,0,0,0,0,0.2667705471177143,0.03334631838971429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8,0,1,0,-1,-1,0,0,2372406.0,2759516.740492436,4323679.0,421133.0,1.18466205E7,6413411.1292076465,1.6381587E7,7311654.0,No Label
134.221.96.0-0.0.0.31-0-0-0,134.221.96.0,0,0.0.0.31,0,0,28/03/2025 02:37:17 PM,30220633,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3639897284745823,3022063.3000000003,6431689.340767013,2.0586557E7,2123.0,2.4449576E7,2716619.5555555555,6744470.1486977665,2.0586557E7,2123.0,0,0,0,0,0,0,0,0,0,0,0,0.3308997531587111,0.033089975315871115,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,1,0,-1,-1,0,0,3863019.0,0.0,3863019.0,3863019.0,1.3178807E7,1.0476140516669296E7,2.0586557E7,5771057.0,No Label
134.221.96.0-0.0.0.33-0-0-0,134.221.96.0,0,0.0.0.33,0,0,28/03/2025 02:37:17 PM,5740728,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6967757399409971,1913576.0,2031401.484675789,4247369.0,542597.0,1493359.0,746679.5,288616.23934300715,950762.0,542597.0,0,0,0,0,0,0,0,0,0,0,0,0.5225818049557478,0.17419393498524927,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.104.0-0.0.2.126-0-0-0,134.221.104.0,0,0.0.2.126,0,0,28/03/2025 02:37:23 PM,386340,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.176787285810426,386340.0,0.0,386340.0,386340.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.588393642905213,2.588393642905213,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.104.0-0.0.0.128-0-0-0,134.221.104.0,0,0.0.0.128,0,0,28/03/2025 02:37:23 PM,24031584,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1664476215966455,8010528.0,1.163079910340906E7,2.1402772E7,441859.0,2.3589725E7,1.17948625E7,1.3587635920953302E7,2.1402772E7,2186953.0,0,0,0,0,0,0,0,0,0,0,0,0.12483571619748411,0.041611905399161375,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,2628812.0,0.0,2628812.0,2628812.0,2.1402772E7,0.0,2.1402772E7,2.1402772E7,No Label
142.250.196.46-192.168.37.26-443-53225-6,192.168.37.26,53225,142.250.196.46,443,6,28/03/2025 02:41:00 PM,4196334,12,11,1794.0,7500.0,1300.0,0.0,149.5,381.8225432651332,1280.0,0.0,681.8181818181819,632.721394957025,2214.790338423967,5.480974584005944,190742.45454545453,653322.4426287913,3080683.0,0.0,3941246.0,358295.09090909094,912442.1429842503,3080683.0,14.0,1075190.0,107519.0,131997.00563270366,265600.0,0.0,0,0,0,0,324,256,2.8596389133944053,2.6213356706115385,0.0,1300.0,387.25000000000006,566.8284956477231,321294.5434782609,0,1,0,0,0,0,0,0,0.0,404.0869565217391,149.5,681.8181818181819,0,0,0,0,0,0,12,1794,11,7500,-1,1048,3,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,28/03/2025 02:39:07 PM,119324496,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09218559783399378,1.19324496E7,3.1195334193514373E7,1.00346508E8,71.0,1.13917534E8,1.2657503777777776E7,3.299815630937063E7,1.00346508E8,71.0,0,0,0,0,0,0,0,0,0,0,0,0.08380508893999435,0.008380508893999435,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10,0,1,0,-1,-1,0,0,85.5,20.506096654409877,100.0,71.0,3.8008838E7,5.4005022287555404E7,1.00346508E8,5406962.0,No Label
134.221.96.0-0.0.0.24-0-0-0,134.221.96.0,0,0.0.0.24,0,0,28/03/2025 02:38:12 PM,54699003,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036563737733940053,5.4699003E7,0.0,5.4699003E7,5.4699003E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018281868866970027,0.018281868866970027,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.4699003E7,0.0,5.4699003E7,5.4699003E7,No Label
192.168.37.26-192.168.37.57-56300-53-17,192.168.37.26,56300,192.168.37.57,53,17,28/03/2025 02:37:04 PM,969272,1,3,60.0,506.0,60.0,60.0,60.0,0.0,324.0,63.0,168.66666666666666,137.40572525674952,583.9434132008353,4.126808573857493,323090.6666666666,501715.6058309661,902365.0,26419.0,0,0,0,0,0,969272.0,484636.0,628120.1253008854,928784.0,40488.0,0,0,0,0,8,24,1.0317021434643732,3.0951064303931197,60.0,324.0,125.8,113.51960183157797,12886.7,0,0,0,0,0,0,0,0,3.0,157.25,60.0,168.66666666666666,0,0,0,0,0,0,1,60,3,506,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.37.26-192.168.37.57-64986-53-17,192.168.37.26,64986,192.168.37.57,53,17,28/03/2025 02:37:04 PM,973563,1,3,60.0,599.0,60.0,60.0,60.0,0.0,349.0,63.0,199.66666666666666,143.420128759297,676.8950751004301,4.1086195757234,324521.0,444307.833362186,835659.0,30704.0,0,0,0,0,0,973563.0,486781.5,536809.305325923,866363.0,107200.0,0,0,0,0,8,24,1.02715489393085,3.08146468179255,60.0,349.0,144.4,126.54169273405503,16012.799999999997,0,0,0,0,0,0,0,0,3.0,180.5,60.0,199.66666666666666,0,0,0,0,0,0,1,60,3,599,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.37.26-52.167.17.97-53226-443-6,192.168.37.26,53226,52.167.17.97,443,6,28/03/2025 02:41:12 PM,1583401,10,11,1459.0,4314.0,962.0,0.0,145.9,296.7132734925532,1280.0,0.0,392.18181818181813,564.5654644382382,3645.949446792063,13.262591093475374,79170.04999999999,132773.48149761444,351968.0,1.0,1312201.0,145800.11111111112,166762.19091602002,353689.0,142.0,1580681.0,158068.1,167342.0070756294,354395.0,1.0,0,0,0,0,200,244,6.315519568321606,6.947071525153767,0.0,1280.0,262.409090909091,456.1507331376235,208073.4913419914,0,1,0,0,0,0,0,0,1.0,274.9047619047619,145.9,392.1818181818182,0,0,0,0,0,0,10,1459,11,4314,-1,16384,5,0,0,0,0,0,0,0,0,0,No Label
192.168.37.26-192.168.37.97-53221-80-6,192.168.37.97,80,192.168.37.26,53221,6,28/03/2025 02:40:57 PM,16551518,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18125225734582168,8275759.0,1991009.0490683361,9683615.0,6867903.0,9683615.0,9683615.0,0.0,9683615.0,9683615.0,0,0,0,0,0,0,0,0,0,40,32,0.12083483823054779,0.060417419115273895,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,6867903.0,0.0,6867903.0,6867903.0,No Label
192.168.37.26-52.167.17.97-53226-443-6,52.167.17.97,443,192.168.37.26,53226,6,28/03/2025 02:41:14 PM,1,1,1,0.0,42.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,0.0,4.2E7,2000000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,1000000.0,1000000.0,0.0,42.0,28.0,24.24871130596428,588.0,0,0,0,1,1,0,0,0,1.0,42.0,0.0,42.0,0,0,0,0,0,0,1,0,1,42,-1,16384,0,0,0,0,0,0,0,0,0,0,No Label
192.168.37.26-192.168.37.97-53220-80-6,192.168.37.97,80,192.168.37.26,53220,6,28/03/2025 02:40:57 PM,16866861,5,1,3383.0,0.0,1460.0,0.0,676.6,739.7011558730999,0.0,0.0,0.0,0.0,200.57081160507576,0.3557271267012872,3373372.1999999997,7368976.757396322,1.6553174E7,56.0,1.6866221E7,4216555.25,8225734.428974367,1.6553174E7,56.0,0,0,0,0,0,0,0,0,0,100,32,0.2964392722510727,0.05928785445021453,0.0,1460.0,483.28571428571433,688.3087277972761,473768.9047619048,0,1,0,0,1,0,0,0,0.0,563.8333333333334,676.6,0.0,0,0,0,0,0,0,5,3383,1,0,-1,64240,3,0,640.0,0.0,640.0,640.0,1.6553174E7,0.0,1.6553174E7,1.6553174E7,No Label
